"ResponseId","Gender","Age","Country","Country_6_TEXT","Race","Race_7_TEXT","Ethnicity","Ethnicity_5_TEXT","trial_names","item","values","stim_id","SES","SES_id"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL15","7","4",15,"low","low_15"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL15","8","3",15,"low","low_15"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL15","9","2",15,"low","low_15"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL15","10","3",15,"low","low_15"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL15MC","MC","Janitor",15,"low","low_15"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","1","4",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","2","1",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","3","3",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","4","3",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","5","3",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","6","4",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","7","3",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","8","3",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","9","2",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16","10","1",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL16MC","MC"," truck driver",16,"low","low_16"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","1","4",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","2","2",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","3","2",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","4","4",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","5","4",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","6","2",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","7","3",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","8","2",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","9","2",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17","10","3",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL17MC","MC"," taxi driver",17,"low","low_17"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","1","2",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","2","2",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","3","1",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","4","4",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","5","2",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","6","1",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","7","3",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","8","3",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","9","1",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18","10","2",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL18MC","MC","farm laborer",18,"low","low_18"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","1","1",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","2","1",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","3","4",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","4","3",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","5","4",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","6","4",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","7","4",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","8","3",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","9","3",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19","10","4",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL19MC","MC","telemarketer",19,"low","low_19"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","1","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","2","3",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","3","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","4","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","5","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","6","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","7","2",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","8","2",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","9","2",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20","10","4",20,"low","low_20"
"R_12yBWrqWgbRI6Fp","1","25","4","","6","","1","","wL20MC","MC","Roofer",20,"low","low_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","1","3",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","2","3",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","3","1",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","4","4",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","5","4",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","6","1",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","7","3",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","8","4",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","9","4",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1","10","2",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL1MC","MC","teacer",1,"low","low_1"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","1","2",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","2","2",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","3","4",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","4","2",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","5","4",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","6","2",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","7","3",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","8","4",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","9","4",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2","10","1",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL2MC","MC","Waiter",2,"low","low_2"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","1","1",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","2","1",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","3","2",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","4","4",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","5","3",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","6","3",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","7","3",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","8","3",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","9","3",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3","10","4",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL3MC","MC","chef",3,"low","low_3"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","1","1",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","2","2",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","3","4",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","4","4",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","5","4",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","6","2",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","7","4",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","8","3",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","9","1",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4","10","3",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL4MC","MC","Writer",4,"low","low_4"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","1","1",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","2","1",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","3","3",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","4","1",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","5","2",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","6","3",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","7","3",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","8","3",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","9","2",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5","10","4",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL5MC","MC","Fire fighter",5,"low","low_5"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","1","1",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","2","2",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","3","2",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","4","4",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","5","1",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","6","1",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","7","3",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","8","1",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","9","4",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6","10","4",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL6MC","MC","Fisher",6,"low","low_6"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","1","1",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","2","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","3","4",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","4","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","5","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","6","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","7","2",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","8","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","9","3",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7","10","2",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL7MC","MC","Gamer",7,"low","low_7"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","1","1",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","2","1",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","3","3",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","4","3",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","5","1",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","6","2",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","7","2",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","8","4",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","9","4",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8","10","4",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL8MC","MC","Military veteran",8,"low","low_8"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","1","1",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","2","2",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","3","4",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","4","3",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","5","3",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","6","2",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","7","4",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","8","1",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","9","4",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9","10","4",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL9MC","MC","Gamer",9,"low","low_9"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","1","2",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","2","1",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","3","4",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","4","4",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","5","1",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","6","2",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","7","4",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","8","4",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","9","1",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10","10","2",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wL10MC","MC","Mailman",10,"low","low_10"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","1","2",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","2","2",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","3","4",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","4","2",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","5","2",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","6","1",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","7","2",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","8","4",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","9","1",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11","10","1",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH11MC","MC","Baristo",11,"high","high_11"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","1","2",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","2","2",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","3","2",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","4","3",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","5","4",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","6","4",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","7","4",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","8","3",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","9","1",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12","10","3",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH12MC","MC","Pizza boy",12,"high","high_12"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","1","2",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","2","1",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","3","2",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","4","1",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","5","3",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","6","1",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","7","1",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","8","3",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","9","4",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13","10","2",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH13MC","MC","Ticket checker",13,"high","high_13"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","1","1",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","2","3",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","3","2",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","4","1",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","5","2",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","6","4",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","7","2",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","8","4",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","9","3",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14","10","4",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH14MC","MC","Head master",14,"high","high_14"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","1","3",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","2","4",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","3","4",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","4","3",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","5","2",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","6","3",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","7","3",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","8","2",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","9","3",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15","10","1",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH15MC","MC","Bus Driver",15,"high","high_15"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","1","1",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","2","2",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","3","3",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","4","1",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","5","4",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","6","3",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","7","3",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","8","1",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","9","3",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16","10","4",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH16MC","MC","Cab driver",16,"high","high_16"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","1","3",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","2","1",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","3","1",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","4","3",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","5","3",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","6","2",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","7","4",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","8","4",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","9","3",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17","10","2",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH17MC","MC","Money lender",17,"high","high_17"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","1","3",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","2","3",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","3","2",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","4","2",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","5","3",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","6","2",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","7","2",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","8","1",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","9","4",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18","10","1",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH18MC","MC","Teacher",18,"high","high_18"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","1","3",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","2","4",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","3","3",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","4","2",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","5","4",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","6","3",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","7","4",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","8","4",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","9","1",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19","10","4",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH19MC","MC","Army veteran",19,"high","high_19"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","1","4",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","2","1",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","3","3",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","4","4",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","5","3",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","6","3",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","7","1",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","8","1",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","9","4",20,"high","high_20"
"R_ROVd2iMM0raLd1T","1","27","4","","6","","1","","wH20","10","4",20,"high","high_20"
